Unnamed: 0,kW,kW.1,kW.2
2023-04-02 07:00:00,477.92001342773,12.199999809265,23.0
2023-04-02 07:15:00,427.51998901367,25.89999961853,19.0
2023-04-02 07:30:00,452.16000366211,25.60000038147,20.0
2023-04-02 07:45:00,450.07998657227,8.5,23.0
2023-04-02 08:00:00,418.88000488281,26.0,19.0
2023-04-02 08:15:00,417.11999511719,25.700000762939,21.0
2023-04-02 08:30:00,424.79998779297,8.5,22.0
2023-04-02 08:45:00,449.2799987793,26.10000038147,19.0
2023-04-02 09:00:00,461.92001342773,25.60000038147,21.0
2023-04-02 09:15:00,449.76000976562,14.39999961853,21.0
2023-04-02 09:30:00,433.44000244141,26.10000038147,21.0
2023-04-02 09:45:00,377.2799987793,25.799999237061,21.0
2023-04-02 10:00:00,410.88000488281,8.6999998092651,20.0
2023-04-02 10:15:00,399.67999267578,26.299999237061,22.0
2023-04-02 10:30:00,458.55999755859,25.89999961853,20.0
2023-04-02 10:45:00,437.92001342773,8.8999996185303,20.0
2023-04-02 11:00:00,466.23999023437,26.0,21.0
2023-04-02 11:15:00,431.20001220703,1.7999999523163,20.0
2023-04-02 11:30:00,419.51998901367,26.0,20.0
2023-04-02 11:45:00,428.48001098633,8.3999996185303,21.0
2023-04-02 12:00:00,423.51998901367,25.799999237061,19.0
2023-04-02 12:15:00,430.88000488281,2.5999999046326,20.0
2023-04-02 12:30:00,422.39999389648,26.299999237061,23.0
2023-04-02 12:45:00,418.23999023438,8.6000003814697,18.0
2023-04-02 13:00:00,422.39999389648,26.200000762939,22.0
2023-04-02 13:15:00,465.11999511719,25.5,19.0
2023-04-02 13:30:00,457.11999511719,26.10000038147,21.0
2023-04-02 13:45:00,431.51998901367,25.5,19.0
2023-04-02 14:00:00,451.20001220703,26.200000762939,21.0
2023-04-02 14:15:00,469.76000976562,8.8999996185303,19.0
2023-04-02 14:30:00,456.0,26.39999961853,23.0
2023-04-02 14:45:00,420.95999145508,46.900001525879,17.0
2023-04-02 15:00:00,423.04000854492,26.299999237061,23.0
2023-04-02 15:15:00,419.51998901367,25.5,20.0
2023-04-02 15:30:00,414.55999755859,26.39999961853,20.0
2023-04-02 15:45:00,415.51998901367,25.60000038147,20.0
2023-04-02 16:00:00,412.0,11.699999809265,22.0
2023-04-02 16:15:00,410.07998657227,25.60000038147,17.0
2023-04-02 16:30:00,392.32000732422,10.800000190735,23.0
2023-04-02 16:45:00,365.2799987793,25.60000038147,17.0
2023-04-02 17:00:00,381.76000976562,9.6000003814697,23.0
2023-04-02 17:15:00,417.60000610352,25.799999237061,20.0
2023-04-02 17:30:00,408.32000732422,8.8000001907349,19.0
2023-04-02 17:45:00,409.2799987793,25.89999961853,21.0
2023-04-02 18:00:00,434.7200012207,8.6000003814697,20.0
2023-04-02 18:15:00,432.0,26.0,20.0
2023-04-02 18:30:00,470.88000488281,1.7000000476837,19.0
2023-04-02 18:45:00,464.32000732422,26.299999237061,23.0
2023-04-02 19:00:00,484.95999145508,62.400001525879,30.0
2023-04-02 19:15:00,474.39999389648,62.400001525879,53.0
2023-04-02 19:30:00,442.39999389648,57.099998474121,43.0
2023-04-02 19:45:00,440.16000366211,60.700000762939,49.0
2023-04-02 20:00:00,446.23999023438,30.89999961853,39.0
2023-04-02 20:15:00,422.39999389648,13.89999961853,24.0
2023-04-02 20:30:00,428.0,14.199999809265,26.0
2023-04-02 20:45:00,427.51998901367,18.299999237061,26.0
2023-04-02 21:00:00,445.2799987793,1.7999999523163,19.0
2023-04-02 21:15:00,431.83999633789,8.6000003814697,20.0
2023-04-02 21:30:00,424.79998779297,9.1999998092651,21.0
2023-04-02 21:45:00,415.67999267578,26.200000762939,17.0
2023-04-02 22:00:00,446.07998657227,26.0,20.0
2023-04-02 22:15:00,462.07998657227,25.60000038147,16.0
2023-04-02 22:30:00,465.76000976563,8.5,21.0
2023-04-02 22:45:00,472.79998779297,8.5,20.0
2023-04-02 23:00:00,498.39999389648,26.39999961853,18.0
2023-04-02 23:15:00,476.32000732422,26.10000038147,20.0
2023-04-02 23:30:00,422.88000488281,25.799999237061,19.0
2023-04-02 23:45:00,423.04000854492,8.5,17.0
2023-04-03 00:00:00,461.60000610352,8.5,21.0
2023-04-03 00:15:00,440.48001098633,26.5,18.0
2023-04-03 00:30:00,457.44000244141,26.10000038147,19.0
2023-04-03 00:45:00,480.95999145508,25.89999961853,20.0
2023-04-03 01:00:00,501.92001342773,26.39999961853,24.0
2023-04-03 01:15:00,526.08001708984,25.700000762939,26.0
2023-04-03 01:30:00,493.2799987793,25.700000762939,26.0
2023-04-03 01:45:00,515.20001220703,25.700000762939,25.0
2023-04-03 02:00:00,511.67999267578,25.89999961853,27.0
2023-04-03 02:15:00,493.2799987793,25.89999961853,27.0
2023-04-03 02:30:00,492.64001464844,25.799999237061,24.0
2023-04-03 02:45:00,479.35998535156,25.799999237061,27.0
2023-04-03 03:00:00,444.0,26.10000038147,24.0
2023-04-03 03:15:00,431.83999633789,25.89999961853,26.0
2023-04-03 03:30:00,413.92001342773,25.60000038147,24.0
2023-04-03 03:45:00,456.0,26.39999961853,25.0
2023-04-03 04:00:00,470.88000488281,26.10000038147,25.0
2023-04-03 04:15:00,441.60000610352,25.89999961853,25.0
2023-04-03 04:30:00,588.96002197266,26.39999961853,25.0
2023-04-03 04:45:00,759.03997802734,51.0,35.0
2023-04-03 05:00:00,886.55999755859,26.200000762939,36.0
2023-04-03 05:15:00,1271.0400390625,25.5,35.0
2023-04-03 05:30:00,1647.8399658203,73.199996948242,38.0
2023-04-03 05:45:00,1507.8399658203,40.0,39.0
2023-04-03 06:00:00,1396.3199462891,37.900001525879,42.0
2023-04-03 06:15:00,1465.1199951172,57.200000762939,41.0
2023-04-03 06:30:00,1525.7600097656,70.099998474121,62.0
2023-04-03 06:45:00,1581.2800292969,74.800003051758,74.0
2023-04-03 07:00:00,1836.8000488281,80.300003051758,74.0
2023-04-03 07:15:00,1697.4399414062,108.09999847412,97.0
2023-04-03 07:30:00,1666.8800048828,97.199996948242,103.0
2023-04-03 07:45:00,1763.6800537109,109.5,100.0
2023-04-03 08:00:00,1844.0,105.09999847412,110.0
2023-04-03 08:15:00,1833.4399414063,99.900001525879,99.0
2023-04-03 08:30:00,1800.3199462891,109.69999694824,109.0
2023-04-03 08:45:00,1571.0400390625,109.59999847412,107.0
2023-04-03 09:00:00,1556.9599609375,105.09999847412,98.0
2023-04-03 09:15:00,1800.0,79.900001525879,89.0
2023-04-03 09:30:00,1885.1199951172,108.0,88.0
2023-04-03 09:45:00,1785.1199951172,98.900001525879,109.0
2023-04-03 10:00:00,1845.4399414062,103.0,111.0
2023-04-03 10:15:00,1876.3199462891,110.59999847412,105.0
2023-04-03 10:30:00,1826.2399902344,114.80000305176,117.0
2023-04-03 10:45:00,1869.2800292969,110.69999694824,120.0
2023-04-03 11:00:00,1831.1999511719,119.09999847412,109.0
2023-04-03 11:15:00,1717.4399414062,119.59999847412,121.0
2023-04-03 11:30:00,1370.0799560547,116.5,114.0
2023-04-03 11:45:00,1371.6800537109,89.599998474121,103.0
2023-04-03 12:00:00,1453.1199951172,82.5,87.0
2023-04-03 12:15:00,1586.7199707031,108.19999694824,92.0
2023-04-03 12:30:00,1796.6400146484,108.59999847412,106.0
2023-04-03 12:45:00,1750.4000244141,118.80000305176,111.0
2023-04-03 13:00:00,1712.3199462891,109.19999694824,109.0
2023-04-03 13:15:00,1768.1600341797,110.09999847412,121.0
2023-04-03 13:30:00,1739.6800537109,111.30000305176,111.0
2023-04-03 13:45:00,1541.7600097656,115.19999694824,115.0
2023-04-03 14:00:00,1631.8399658203,98.400001525879,112.0
2023-04-03 14:15:00,1708.6400146484,110.80000305176,87.0
2023-04-03 14:30:00,1777.4399414062,112.40000152588,120.0
2023-04-03 14:45:00,1659.8399658203,117.5,113.0
2023-04-03 15:00:00,1761.7600097656,111.09999847412,121.0
2023-04-03 15:15:00,1731.6800537109,122.59999847412,115.0
2023-04-03 15:30:00,1675.3599853516,112.0,111.0
2023-04-03 15:45:00,1627.3599853516,102.69999694824,114.0
2023-04-03 16:00:00,1654.2399902344,101.0,102.0
2023-04-03 16:15:00,1658.8800048828,109.5,94.0
2023-04-03 16:30:00,1699.1999511719,110.30000305176,108.0
2023-04-03 16:45:00,1650.7199707031,96.800003051758,101.0
2023-04-03 17:00:00,1618.7199707031,96.199996948242,107.0
2023-04-03 17:15:00,1615.6800537109,89.699996948242,95.0
2023-04-03 17:30:00,1533.2800292969,80.800003051758,81.0
2023-04-03 17:45:00,1415.8399658203,87.300003051758,84.0
2023-04-03 18:00:00,1423.1999511719,91.699996948242,86.0
2023-04-03 18:15:00,1488.3199462891,67.5,64.0
2023-04-03 18:30:00,1393.4399414062,93.400001525879,91.0
2023-04-03 18:45:00,1511.5200195312,93.300003051758,85.0
2023-04-03 19:00:00,1746.5600585938,114.59999847412,102.0
2023-04-03 19:15:00,1565.9200439453,127.69999694824,130.0
2023-04-03 19:30:00,1527.6800537109,132.5,118.0
2023-04-03 19:45:00,1536.9599609375,125.59999847412,123.0
2023-04-03 20:00:00,1396.0,107.59999847412,120.0
2023-04-03 20:15:00,1335.0400390625,86.800003051758,93.0
2023-04-03 20:30:00,1210.7199707031,85.099998474121,85.0
2023-04-03 20:45:00,1229.7600097656,65.099998474121,68.0
2023-04-03 21:00:00,1334.0799560547,68.0,68.0
2023-04-03 21:15:00,1545.2800292969,66.5,72.0
2023-04-03 21:30:00,1560.9599609375,98.599998474121,83.0
2023-04-03 21:45:00,1526.0799560547,96.800003051758,103.0
2023-04-03 22:00:00,1491.6800537109,97.699996948242,100.0
2023-04-03 22:15:00,1366.0799560547,88.0,90.0
2023-04-03 22:30:00,1304.4799804688,94.699996948242,96.0
